Model Outputs
100
,,Tom:LAbsAnkleAngle,,,Tom:LAnkleAngles,,,Tom:LAnkleForce,,,Tom:LAnkleMoment,,,Tom:LAnklePower,,,Tom:LFE,,,,,,,,,Tom:LFO,,,,,,,,,Tom:LFootProgressAngles,,,Tom:LHipAngles,,,Tom:LHipForce,,,Tom:LHipMoment,,,Tom:LHipPower,,,Tom:LKneeAngles,,,Tom:LKneeForce,,,Tom:LKneeMoment,,,Tom:LKneePower,,,Tom:LPelvisAngles,,,Tom:LTI,,,,,,,,,Tom:LTO,,,,,,,,,Tom:PEL,,,,,,,,,Tom:RAbsAnkleAngle,,,Tom:RAnkleAngles,,,Tom:RAnkleForce,,,Tom:RAnkleMoment,,,Tom:RAnklePower,,,Tom:RFE,,,,,,,,,Tom:RFO,,,,,,,,,Tom:RFootProgressAngles,,,Tom:RHipAngles,,,Tom:RHipForce,,,Tom:RHipMoment,,,Tom:RHipPower,,,Tom:RKneeAngles,,,Tom:RKneeForce,,,Tom:RKneeMoment,,,Tom:RKneePower,,,Tom:RPelvisAngles,,,Tom:RTI,,,,,,,,,Tom:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
618,0,-0.730858,0,0,-0.748913,-1.96357,12.6008,-0.322262,-0.0308796,-0.0239195,-66.9234,-2.43615e-015,0.560287,0,0,-0.0605448,-2.60719,11.6334,101.773,-902.421,-669.189,469.624,431.764,431.764,431.764,41.5856,-19.451,103.278,-895.76,-913.979,65.7498,235.565,235.565,235.565,-35.8839,12.3114,-18.0183,-0.438881,-8.28397,-6.63601,0.425399,0.00271621,1.91237,-323.738,-53.8242,22.6125,0,0,0.722634,42.9012,4.52043,-18.588,-0.220193,-0.0504001,0.874806,55.3088,-44.2491,3.04344,0,0,-0.368268,8.07301,-3.60094,-5.84838,-39.3449,47.7353,115.591,-832.885,-990.304,202.385,406.917,406.917,406.917,41.5856,-19.451,103.278,-920.048,-870.211,5.25106,78.5217,78.5217,78.5217,-9.10522,4.03741,95.8923,-770.99,-588.569,898.919,195.07,195.07,195.07,3.12057,0,0,4.35103,7.41269,-44.1486,-0.14976,0.0192007,-0.0127619,-20.0594,-2.80728e-015,-1.36908,0,0,0.0178681,3.20978,-11.2614,133.155,-666.144,-515.663,517.958,390.667,390.667,390.667,63.4478,-67.7109,60.1204,-702.235,-390.634,83.8544,227.668,227.668,227.668,-87.2024,5.43906,-8.72727,17.384,0.522347,36.9516,-0.0571175,0.114816,1.6056,-6.89187,-70.1471,6.31051,0,0,0.0461019,1.93658,17.5504,-8.46371,-0.0441765,0.212183,0.563932,25.2818,-21.2932,-2.89243,0,0,-0.0104589,8.07301,3.60094,5.84838,8.67568,10.5309,125.056,-739.956,-547.418,107.692,401.061,401.061,401.061,63.4478,-67.7109,60.1205,-690.72,-315.713,80.1934,75.8892,75.8892,75.8892
619,0,-1.09513,0,0,-1.1157,-1.73963,11.0216,-0.309084,-0.0376111,0.0133518,-67.6875,-1.13687e-014,-0.859856,0,0,-0.0241252,-1.39917,10.5561,102.169,-903.538,-648.426,469.36,432.032,432.032,432.032,40.2473,-17.5507,103.224,-897.83,-905.234,72.1539,235.565,235.565,235.565,-33.9207,12.1493,-18.0525,0.849261,-8.2133,-6.85084,0.407363,0.00533607,1.82423,-344.787,-53.0223,23.8242,0,0,0.808595,45.8395,3.72001,-17.0356,-0.180227,-0.0611577,0.807002,89.4254,-53.9908,1.44709,0,0,-0.533657,7.96354,-3.45494,-5.84261,-40.5826,48.7343,113.758,-834.813,-976.831,211.26,406.706,406.706,406.706,40.2473,-17.5507,103.224,-922.163,-863.573,10.2033,78.5217,78.5217,78.5217,-8.90066,4.05539,95.8804,-770.521,-578.16,900.142,195.07,195.07,195.07,3.60775,0,0,4.99423,7.2881,-43.7122,-0.145377,0.0186945,-0.0124711,-18.8813,4.23629e-015,-1.67128,0,0,0.0170405,3.0012,-10.5132,132.453,-665.81,-509.29,518.332,390.669,390.669,390.669,63.3777,-67.203,59.7709,-702.316,-390.135,83.3881,227.668,227.668,227.668,-86.8821,5.98336,-8.84645,16.675,0.487825,36.2639,-0.0705668,0.119771,1.58636,1.00809,-69.4464,5.22025,0,0,0.0545644,2.28581,17.6933,-8.12237,-0.0532366,0.207708,0.555706,21.2792,-20.9505,-2.92371,0,0,-0.00879767,7.96354,3.45494,5.84261,8.25247,11.444,124.507,-740.213,-546.721,108.224,401.48,401.48,401.48,63.3777,-67.2029,59.7709,-690.645,-315.259,79.3095,75.8892,75.8892,75.8892
620,0,-1.10894,0,0,-1.12403,-1.51225,9.40029,-0.288696,-0.0442703,0.0512234,-65.9593,0,-2.6057,0,0,0.00822771,-0.160895,9.41054,102.649,-904.537,-627.313,469.417,432.223,432.223,432.223,39.3803,-15.9495,102.955,-900.274,-894.31,78.9595,235.565,235.565,235.565,-32.4646,11.7806,-18.2175,2.18696,-8.10618,-7.1645,0.38114,0.00901832,1.7257,-359.76,-52.5927,24.2526,0,0,0.874231,48.6755,2.83007,-15.4926,-0.134313,-0.0703437,0.730719,122.146,-61.9159,-0.652433,0,0,-0.667467,7.85138,-3.29483,-5.83018,-41.7357,49.5603,111.982,-836.698,-962.295,219.615,406.739,406.739,406.739,39.3804,-15.9495,102.955,-924.821,-854.274,16.0297,78.5216,78.5216,78.5217,-8.68244,4.08122,95.8613,-770.055,-567.893,901.391,195.07,195.07,195.07,4.07906,0,0,5.59961,7.14348,-43.1975,-0.142247,0.0178408,-0.012188,-17.9615,-5.02574e-015,-1.83424,0,0,0.0160159,2.78079,-9.72538,131.738,-665.553,-503.306,518.66,390.728,390.728,390.728,63.3144,-66.7393,59.4119,-702.421,-389.657,82.989,227.668,227.668,227.668,-86.5962,6.50601,-8.97574,15.9284,0.455911,35.5717,-0.0830205,0.119409,1.57024,8.49945,-66.7367,4.22071,0,0,0.0614081,2.58819,17.7602,-7.85951,-0.0616492,0.201653,0.550562,17.5173,-20.3836,-2.85911,0,0,-0.00758411,7.85138,3.29483,5.83018,7.83684,12.2948,123.871,-740.526,-546.048,108.722,401.924,401.924,401.924,63.3144,-66.7392,59.4119,-690.581,-314.829,78.5385,75.8892,75.8892,75.8892
621,0,-0.817185,0,0,-0.824837,-1.29051,7.80438,-0.263537,-0.0509647,0.086401,-62.276,-1.13687e-014,-4.65998,0,0,0.0313068,1.09255,8.20649,103.203,-905.413,-605.982,469.846,432.313,432.313,432.313,38.9766,-14.6811,102.534,-903.064,-881.125,85.7813,235.565,235.565,235.565,-31.5221,11.2607,-18.5032,3.55931,-7.9647,-7.57094,0.348257,0.0136395,1.62445,-367.507,-52.7572,24.1832,0,0,0.915008,51.3426,1.86385,-14.032,-0.0873281,-0.0768095,0.651815,151.436,-67.969,-3.13399,0,0,-0.753562,7.738,-3.12127,-5.81212,-42.7461,50.2058,110.339,-838.56,-946.686,227.163,407.008,407.008,407.008,38.9766,-14.681,102.534,-927.984,-842.194,22.3065,78.5217,78.5216,78.5217,-8.45208,4.11574,95.836,-769.596,-557.768,902.654,195.07,195.07,195.07,4.52644,0,0,6.15752,6.98659,-42.6288,-0.140231,0.017064,-0.0119796,-17.2828,-6.61187e-015,-1.92827,0,0,0.0149003,2.54534,-8.90341,131.03,-665.368,-497.699,518.94,390.845,390.845,390.845,63.2482,-66.3209,59.0626,-702.536,-389.197,82.6314,227.668,227.668,227.668,-86.3359,6.99278,-9.11047,15.1477,0.42443,34.896,-0.0936445,0.115704,1.55705,14.9581,-63.0792,3.34508,0,0,0.0666579,2.83655,17.7567,-7.67281,-0.0688452,0.19523,0.54793,14.1808,-19.9186,-2.7639,0,0,-0.00679809,7.738,3.12127,5.81212,7.42884,13.0826,123.175,-740.874,-545.394,109.18,402.38,402.38,402.38,63.2482,-66.3209,59.0626,-690.52,-314.418,77.8427,75.8892,75.8892,75.8892
622,0,-0.282096,0,0,-0.283827,-1.08344,6.30276,-0.236107,-0.0578209,0.115943,-57.2995,-9.74459e-015,-6.95409,0,0,0.0437391,2.34743,6.9537,103.819,-906.163,-584.559,470.688,432.283,432.283,432.283,39.008,-13.7612,102.018,-906.155,-865.678,92.2479,235.565,235.565,235.565,-31.0794,10.6422,-18.8895,4.95268,-7.7918,-8.06188,0.311251,0.0182807,1.52791,-367.403,-53.8256,23.9811,0,0,0.929253,53.7805,0.837756,-12.7192,-0.0445999,-0.0803981,0.575581,175.393,-72.3911,-5.83811,0,0,-0.782566,7.62479,-2.93527,-5.78936,-43.5578,50.6699,108.898,-840.425,-929.998,233.635,407.48,407.48,407.48,39.0079,-13.7612,102.018,-931.576,-827.326,28.6195,78.5217,78.5216,78.5217,-8.21159,4.15949,95.8056,-769.147,-547.787,903.918,195.07,195.07,195.07,4.94465,0,0,6.66357,6.82453,-42.0301,-0.139139,0.0165054,-0.0119572,-16.815,-6.00809e-015,-1.98907,0,0,0.0137665,2.29251,-8.05254,130.35,-665.246,-492.449,519.17,391.02,391.02,391.02,63.1724,-65.9469,58.7359,-702.65,-388.753,82.2969,227.668,227.668,227.668,-86.0943,7.43508,-9.24725,14.337,0.391515,34.2557,-0.102456,0.109982,1.54651,20.304,-59.1574,2.59098,0,0,0.0706415,3.02495,17.6898,-7.55875,-0.0748442,0.189096,0.54735,11.2618,-19.7274,-2.6675,0,0,-0.00642891,7.62479,2.93527,5.78936,7.02948,13.8086,122.447,-741.238,-544.76,109.598,402.834,402.834,402.834,63.1724,-65.9469,58.7359,-690.455,-314.024,77.195,75.8892,75.8892,75.8892
623,0,0.426959,0,0,0.428546,-0.899251,4.95961,-0.208866,-0.0645604,0.137911,-51.7192,1.13687e-014,-9.34307,0,0,0.0474756,3.59158,5.6615,104.484,-906.789,-563.16,471.965,432.112,432.112,432.112,39.4323,-13.1932,101.452,-909.484,-848.024,98.0328,235.565,235.565,235.565,-31.1088,9.9684,-19.3486,6.3551,-7.59084,-8.6267,0.273267,0.0223519,1.44179,-359.572,-55.5795,23.804,0,0,0.91779,55.939,-0.229543,-11.6045,-0.0104334,-0.0811256,0.50627,192.653,-75.369,-8.56352,0,0,-0.753652,7.51307,-2.73805,-5.76273,-44.1218,50.9557,107.716,-842.323,-912.231,238.797,408.104,408.104,408.104,39.4323,-13.1932,101.452,-935.499,-809.746,34.6006,78.5217,78.5216,78.5217,-7.96294,4.21271,95.7707,-768.71,-537.948,905.171,195.07,195.07,195.07,5.33104,0,0,7.11764,6.66356,-41.4238,-0.138746,0.0162538,-0.0121347,-16.5182,-5.58759e-015,-2.04256,0,0,0.0126635,2.0208,-7.17763,129.716,-665.179,-487.538,519.351,391.252,391.252,391.252,63.0836,-65.615,58.4391,-702.754,-388.325,81.9744,227.668,227.668,227.668,-85.8664,7.82924,-9.38372,13.5003,0.35558,33.667,-0.109494,0.102873,1.538,24.5171,-55.2901,1.94877,0,0,0.0734872,3.14885,17.5674,-7.51273,-0.0796133,0.183462,0.548239,8.74299,-19.8626,-2.58954,0,0,-0.00647791,7.51307,2.73805,5.76273,6.64051,14.4754,121.708,-741.604,-544.142,109.978,403.275,403.275,403.275,63.0836,-65.6149,58.4391,-690.381,-313.646,76.5773,75.8892,75.8892,75.8892
624,0,1.24241,0,0,1.24519,-0.744829,3.8292,-0.183905,-0.0708105,0.151209,-46.1434,4.87229e-015,-11.6619,0,0,0.0461053,4.81456,4.33888,105.182,-907.291,-541.89,473.686,431.787,431.787,431.787,40.199,-12.9728,100.868,-912.981,-828.258,102.875,235.565,235.565,235.565,-31.5751,9.26962,-19.8477,7.75623,-7.36561,-9.25218,0.236623,0.0248354,1.37004,-344.338,-57.8882,23.7302,0,0,0.882734,57.7792,-1.31772,-10.7191,0.0117735,-0.0796602,0.446694,202.308,-77.1224,-11.1256,0,0,-0.673937,7.404,-2.53114,-5.73283,-44.4007,51.0664,106.834,-844.281,-893.391,242.466,408.824,408.824,408.824,40.199,-12.9728,100.868,-939.641,-789.586,39.9514,78.5217,78.5217,78.5217,-7.70832,4.27533,95.7322,-768.285,-528.246,906.401,195.07,195.07,195.07,5.68516,0,0,7.52282,6.50882,-40.8298,-0.138838,0.0162977,-0.0125495,-16.3508,1.45915e-015,-2.10076,0,0,0.011617,1.7296,-6.28314,129.141,-665.154,-482.942,519.483,391.537,391.537,391.537,62.9805,-65.3215,58.1752,-702.841,-387.911,81.6577,227.668,227.668,227.668,-85.6485,8.17555,-9.51825,12.6416,0.315502,33.1439,-0.114829,0.0948679,1.53116,27.6965,-51.6561,1.39532,0,0,0.0753426,3.20548,17.3978,-7.5296,-0.0832414,0.178413,0.550133,6.55017,-20.3211,-2.53657,0,0,-0.00691403,7.404,2.53114,5.73283,6.26411,15.0872,120.982,-741.961,-543.539,110.324,403.693,403.693,403.693,62.9805,-65.3215,58.1752,-690.292,-313.282,75.9789,75.8892,75.8892,75.8892
625,0,2.10511,0,0,2.10791,-0.625284,2.95198,-0.16293,-0.0761126,0.155553,-41.0527,1.6241e-015,-13.7376,0,0,0.0432262,6.00748,2.9945,105.895,-907.67,-520.841,475.841,431.299,431.299,431.299,41.2542,-13.0923,100.282,-916.571,-806.493,106.588,235.565,235.565,235.565,-32.4403,8.564,-20.3516,9.14724,-7.1199,-9.92189,0.203223,0.0246661,1.31488,-322.35,-60.5873,23.7569,0,0,0.827335,59.2749,-2.40492,-10.0739,0.01988,-0.0767718,0.398619,203.976,-77.7952,-13.3578,0,0,-0.556845,7.29854,-2.31628,-5.70014,-44.3714,51.0031,106.27,-846.326,-873.491,244.517,409.588,409.588,409.588,41.2542,-13.0923,100.282,-943.88,-767.001,44.4558,78.5216,78.5217,78.5217,-7.44991,4.34686,95.6905,-767.872,-518.676,907.595,195.07,195.07,195.07,6.00832,0,0,7.88449,6.36445,-40.2658,-0.139211,0.0165778,-0.0130742,-16.2717,1.4992e-015,-2.16756,0,0,0.0106382,1.41904,-5.37306,128.638,-665.163,-478.635,519.568,391.874,391.874,391.874,62.864,-65.0621,57.9438,-702.908,-387.511,81.3448,227.668,227.668,227.668,-85.4385,8.47727,-9.64979,11.7651,0.270515,32.6978,-0.118442,0.085973,1.52572,29.8848,-48.1508,0.914142,0,0,0.076085,3.1938,17.1897,-7.60367,-0.0856726,0.17375,0.552769,4.65446,-20.9976,-2.50806,0,0,-0.00765646,7.29854,2.31628,5.70014,5.90261,15.6492,120.285,-742.301,-542.953,110.641,404.08,404.08,404.08,62.8639,-65.0621,57.9438,-690.187,-312.933,75.3947,75.8892,75.8892,75.8892
626,0,2.96835,0,0,2.97086,-0.543684,2.35237,-0.147064,-0.0799096,0.151285,-36.7568,-4.87229e-015,-15.3911,0,0,0.0413074,7.16282,1.63714,106.603,-907.928,-500.092,478.408,430.646,430.646,430.646,42.5449,-13.5428,99.6965,-920.177,-782.845,109.068,235.565,235.565,235.565,-33.6672,7.8601,-20.8252,10.5206,-6.85746,-10.6153,0.174814,0.0210333,1.27701,-294.638,-63.4827,23.8551,0,0,0.755793,60.4115,-3.46716,-9.66187,0.013214,-0.0731226,0.363054,197.8,-77.4287,-15.0999,0,0,-0.419382,7.19747,-2.09543,-5.66503,-44.0254,50.7633,106.026,-848.474,-852.547,244.892,410.353,410.353,410.353,42.5449,-13.5428,99.6965,-948.093,-742.159,47.9856,78.5217,78.5217,78.5217,-7.18994,4.42655,95.6461,-767.47,-509.232,908.742,195.07,195.07,195.07,6.30316,0,0,8.20936,6.23365,-39.7463,-0.139721,0.0169812,-0.013716,-16.2481,4.38459e-015,-2.23768,0,0,0.00972969,1.09001,-4.45103,128.218,-665.191,-474.591,519.611,392.256,392.256,392.256,62.7358,-64.8317,57.7423,-702.954,-387.127,81.0361,227.668,227.668,227.668,-85.2346,8.73948,-9.77765,10.8748,0.220259,32.3382,-0.120315,0.0765192,1.52128,31.1976,-44.7818,0.483257,0,0,0.075776,3.11451,16.9514,-7.7293,-0.0869717,0.169388,0.555777,2.98341,-21.806,-2.49537,0,0,-0.00860567,7.19747,2.09543,5.66503,5.55825,16.1674,119.634,-742.622,-542.384,110.936,404.434,404.434,404.434,62.7358,-64.8318,57.7423,-690.066,-312.599,74.8231,75.8892,75.8892,75.8892
627,0,3.79946,0,0,3.80186,-0.500883,2.03764,-0.13678,-0.0818765,0.139335,-33.389,-6.49639e-015,-16.4834,0,0,0.0412463,8.2745,0.275851,107.281,-908.063,-479.712,481.349,429.833,429.833,429.833,44.0229,-14.3148,99.1069,-923.721,-757.429,110.291,235.565,235.565,235.565,-35.221,7.1604,-21.2369,11.8698,-6.58183,-11.3089,0.151538,0.0136247,1.25563,-262.074,-66.3558,24.0455,0,0,0.671985,61.1859,-4.47915,-9.46058,-0.00773013,-0.0690409,0.339712,184.365,-76.0334,-16.2343,0,0,-0.279263,7.10137,-1.87074,-5.62774,-43.3689,50.3409,106.083,-850.735,-830.577,243.596,411.09,411.09,411.09,44.0229,-14.3148,99.1069,-952.164,-715.219,50.5001,78.5216,78.5217,78.5217,-6.93064,4.51327,95.5993,-767.078,-499.906,909.829,195.07,195.07,195.07,6.57325,0,0,8.50487,6.11875,-39.2833,-0.14025,0.0174621,-0.0143368,-16.2526,-4.92082e-015,-2.31233,0,0,0.00889777,0.744028,-3.52029,127.888,-665.23,-470.781,519.613,392.68,392.68,392.68,62.5987,-64.6254,57.5668,-702.979,-386.758,80.7335,227.668,227.668,227.668,-85.0362,8.96836,-9.90145,9.97454,0.164807,32.0723,-0.120695,0.0667996,1.51765,31.7717,-41.4859,0.0850966,0,0,0.0744872,2.96998,16.691,-7.90112,-0.0872146,0.165163,0.558957,1.51758,-22.6272,-2.49705,0,0,-0.00963946,7.10137,1.87074,5.62774,5.2329,16.6484,119.042,-742.92,-541.833,111.213,404.751,404.751,404.751,62.5988,-64.6254,57.5668,-689.93,-312.28,74.2649,75.8892,75.8892,75.8892
628,0,4.57903,0,0,4.58182,-0.495571,1.99857,-0.132045,-0.0817697,0.12087,-30.9432,-3.2482e-015,-16.9028,0,0,0.0426434,9.33759,-1.07971,107.904,-908.073,-459.758,484.615,428.87,428.87,428.87,45.6461,-15.3978,98.5016,-927.132,-730.359,110.309,235.565,235.565,235.565,-37.0697,6.4645,-21.5596,13.1891,-6.29617,-11.9763,0.133787,0.00238426,1.24941,-225.864,-69.0165,24.4142,0,0,0.580465,61.6046,-5.41401,-9.43727,-0.0414697,-0.0645932,0.328185,164.57,-73.6,-16.668,0,0,-0.152268,7.0107,-1.64447,-5.58842,-42.4207,49.7269,106.41,-853.103,-807.604,240.696,411.787,411.787,411.787,45.6461,-15.3978,98.5016,-955.986,-686.339,52.0399,78.5217,78.5217,78.5217,-6.67429,4.6057,95.5502,-766.694,-490.688,910.846,195.07,195.07,195.07,6.8226,0,0,8.77852,6.02131,-38.8857,-0.140719,0.0179313,-0.0149343,-16.266,-7.99916e-015,-2.38491,0,0,0.00814322,0.383156,-2.58373,127.654,-665.267,-467.172,519.578,393.138,393.138,393.138,62.4557,-64.4381,57.4129,-702.986,-386.406,80.4394,227.668,227.668,227.668,-84.8425,9.1704,-10.0208,9.06828,0.104557,31.9057,-0.120062,0.0573087,1.51498,31.8629,-38.3684,-0.296816,0,0,0.0726159,2.76402,16.4155,-8.11424,-0.0866633,0.161169,0.562187,0.193652,-23.4059,-2.50443,0,0,-0.0106838,7.0107,1.64447,5.58842,4.92785,17.0989,118.517,-743.196,-541.3,111.48,405.033,405.033,405.033,62.4557,-64.4381,57.4129,-689.781,-311.977,73.7215,75.8892,75.8892,75.8892
629,0,5.29914,0,0,5.30311,-0.524337,2.21012,-0.132323,-0.0795348,0.0972886,-29.2984,-1.6241e-015,-16.5914,0,0,0.0443388,10.3485,-2.41929,108.447,-907.954,-440.276,488.149,427.774,427.774,427.774,47.3803,-16.778,97.8668,-930.341,-701.747,109.241,235.565,235.565,235.565,-39.1833,5.77149,-21.7738,14.4735,-6.00346,-12.5908,0.121303,-0.0117935,1.25629,-187.18,-71.0968,25.0578,0,0,0.485229,61.6828,-6.24537,-9.55211,-0.085705,-0.0593557,0.327351,139.573,-70.1093,-16.3577,0,0,-0.0504207,6.92578,-1.41902,-5.54718,-41.2102,48.9109,106.963,-855.561,-783.652,236.312,412.439,412.439,412.439,47.3804,-16.7781,97.8668,-959.468,-655.676,52.7188,78.5216,78.5217,78.5217,-6.42314,4.70234,95.4992,-766.315,-481.571,911.781,195.07,195.07,195.07,7.05544,0,0,9.03747,5.94233,-38.5601,-0.141067,0.0184025,-0.015414,-16.2736,-6.16253e-015,-2.45886,0,0,0.00747043,0.00983794,-1.64373,127.521,-665.292,-463.734,519.511,393.625,393.625,393.625,62.3097,-64.2652,57.2762,-702.977,-386.071,80.156,227.668,227.668,227.668,-84.6533,9.35185,-10.1352,8.15968,0.0403529,31.8425,-0.118506,0.0486304,1.51303,31.4929,-35.5526,-0.657629,0,0,0.0702811,2.50139,16.1311,-8.36456,-0.085261,0.15753,0.565245,-0.947773,-24.1073,-2.51922,0,0,-0.0116538,6.92578,1.41902,5.54718,4.64385,17.5256,118.067,-743.447,-540.786,111.74,405.283,405.283,405.283,62.3097,-64.2652,57.2763,-689.622,-311.691,73.1948,75.8892,75.8892,75.8892
630,0,5.96051,0,0,5.96684,-0.581863,2.63299,-0.136652,-0.0752584,0.0703872,-28.2531,3.2482e-015,-15.5486,0,0,0.0450419,11.3052,-3.73226,108.886,-907.704,-421.301,491.887,426.564,426.564,426.564,49.199,-18.4375,97.1881,-933.289,-671.708,107.26,235.565,235.565,235.565,-41.5329,5.08155,-21.868,15.7184,-5.7064,-13.1271,0.114252,-0.0273204,1.27336,-147.634,-72.137,26.0409,0,0,0.390598,61.4421,-6.94891,-9.76182,-0.137003,-0.0527113,0.335869,110.878,-65.5987,-15.3139,0,0,0.0190215,6.84684,-1.19686,-5.50412,-39.7744,47.8829,107.69,-858.075,-758.748,230.608,413.051,413.051,413.051,49.199,-18.4375,97.1881,-962.536,-623.391,52.7099,78.5217,78.5216,78.5217,-6.17938,4.80149,95.4464,-765.939,-472.542,912.625,195.07,195.07,195.07,7.2758,0,0,9.28818,5.88217,-38.31,-0.141288,0.0188268,-0.0157747,-16.2708,-7.98885e-015,-2.52993,0,0,0.00687946,-0.37307,-0.702118,127.493,-665.297,-460.435,519.416,394.132,394.132,394.132,62.1633,-64.1024,57.1528,-702.954,-385.752,79.8848,227.668,227.668,227.668,-84.4681,9.51848,-10.2444,7.25217,-0.0265726,31.8851,-0.116776,0.0412129,1.51175,31,-33.1282,-1.01105,0,0,0.0680305,2.18772,15.8426,-8.649,-0.0834164,0.154272,0.56807,-1.96392,-24.6946,-2.53578,0,0,-0.012525,6.84684,1.19686,5.50412,4.38098,17.9346,117.697,-743.675,-540.293,111.997,405.504,405.504,405.504,62.1633,-64.1024,57.1528,-689.457,-311.42,72.6857,75.8892,75.8892,75.8892
631,0,6.56901,0,0,6.57942,-0.661379,3.21701,-0.144035,-0.0692291,0.0417365,-27.5955,1.13687e-014,-13.8432,0,0,0.0438784,12.2068,-5.0081,109.204,-907.322,-402.861,495.762,425.261,425.261,425.261,51.0826,-20.3523,96.4534,-935.926,-640.375,104.578,235.565,235.565,235.565,-44.0896,4.39693,-21.8397,16.9202,-5.40764,-13.565,0.112622,-0.0425558,1.29799,-108.732,-71.8499,27.4468,0,0,0.300265,60.9095,-7.50526,-10.023,-0.192003,-0.0442188,0.352327,79.976,-60.2421,-13.6131,0,0,0.0537795,6.77407,-0.98037,-5.45924,-38.1557,46.6352,108.533,-860.602,-732.925,223.778,413.633,413.633,413.633,51.0826,-20.3523,96.4535,-965.137,-589.662,52.2278,78.5216,78.5217,78.5217,-5.94522,4.90156,95.392,-765.563,-463.592,913.367,195.07,195.07,195.07,7.48735,0,0,9.53625,5.84074,-38.1367,-0.141383,0.0192242,-0.0160318,-16.2559,2.97698e-015,-2.60008,0,0,0.00637209,-0.762552,0.239899,127.569,-665.276,-457.246,519.296,394.651,394.651,394.651,62.0191,-63.946,57.0392,-702.92,-385.447,79.6267,227.668,227.668,227.668,-84.2867,9.67532,-10.348,6.34881,-0.0947228,32.0346,-0.115104,0.0354901,1.51122,30.479,-31.2454,-1.35537,0,0,0.0661238,1.82893,15.5535,-8.96521,-0.0812487,0.151574,0.570626,-2.85517,-25.1917,-2.55482,0,0,-0.0132934,6.77407,0.98037,5.45924,4.1388,18.3315,117.409,-743.878,-539.818,112.255,405.705,405.705,405.705,62.0192,-63.946,57.0392,-689.288,-311.163,72.1947,75.8892,75.8892,75.8892
632,0,7.13286,0,0,7.14954,-0.755081,3.90436,-0.153359,-0.0618894,0.0133826,-27.1114,-6.49639e-015,-11.6078,0,0,0.0406117,13.0538,-6.2372,109.392,-906.808,-384.97,499.705,423.889,423.889,423.889,53.0172,-22.492,95.6542,-938.213,-607.891,101.432,235.565,235.565,235.565,-46.8234,3.72224,-21.6953,18.0757,-5.10995,-13.892,0.116861,-0.0558909,1.32678,-72.4497,-70.0846,29.2521,0,0,0.218212,60.1153,-7.90223,-10.2942,-0.24643,-0.0337432,0.375318,48.6941,-54.3527,-11.3931,0,0,0.0565144,6.70762,-0.771913,-5.41253,-36.3978,45.1648,109.435,-863.088,-706.222,216.041,414.19,414.19,414.19,53.0172,-22.492,95.6542,-967.24,-554.686,51.5094,78.5216,78.5217,78.5217,-5.72272,5.00085,95.336,-765.186,-454.71,913.998,195.07,195.07,195.07,7.69333,0,0,9.78638,5.81745,-38.039,-0.141382,0.0196056,-0.0161966,-16.2313,-2.81045e-015,-2.66974,0,0,0.00594865,-1.15556,1.18172,127.749,-665.222,-454.139,519.158,395.171,395.171,395.171,61.8792,-63.7928,56.9324,-702.876,-385.157,79.3815,227.668,227.668,227.668,-84.1087,9.8267,-10.4454,5.45226,-0.16233,32.2901,-0.113857,0.0315074,1.51111,30.0671,-29.9237,-1.69248,0,0,0.0647795,1.43133,15.2662,-9.31142,-0.0789372,0.149435,0.572827,-3.63684,-25.6026,-2.57565,0,0,-0.0139661,6.70762,0.771913,5.41253,3.91631,18.7213,117.202,-744.056,-539.36,112.514,405.891,405.891,405.891,61.8792,-63.7928,56.9324,-689.117,-310.919,71.7213,75.8892,75.8892,75.8892
